# Engine name: FYDPish lite
# Fri Apr 30 19:44:38 2021
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     9.5000    300.0000      0.0000      1.0000      0.0000   2845.6079     28.1374      1.1710      1.1634   1427.6165    205.0566    230.8028      1.4086      1.5854      1.0000 
     9.5000    350.0000      0.0000      1.0000      0.0000   2852.8936     28.1546      1.1721      1.1647   1428.3586    208.9925    233.4877      1.4349      1.6031      1.0000 
     9.5000    400.0000      0.0000      1.0000      0.0000   2859.0692     28.1692      1.1730      1.1659   1428.9755    212.2422    235.7211      1.4566      1.6177      1.0000 
     9.5000    450.0000      0.0000      1.0000      0.0000   2864.4106     28.1819      1.1739      1.1670   1429.5000    214.9965    237.6259      1.4749      1.6302      1.0000 
     9.5000    500.0000      0.0000      1.0000      0.0000   2869.1037     28.1930      1.1746      1.1679   1429.9537    217.3753    239.2795      1.4908      1.6410      1.0000 
     9.5000    550.0000      0.0000      1.0000      0.0000   2873.2794     28.2029      1.1753      1.1688   1430.3519    219.4653    240.7395      1.5047      1.6505      1.0000 
     9.5000    600.0000      0.0000      1.0000      0.0000   2877.0332     28.2118      1.1759      1.1695   1430.7053    221.3157    242.0356      1.5170      1.6590      1.0000 
     9.5000    650.0000      0.0000      1.0000      0.0000   2880.4371     28.2199      1.1765      1.1702   1431.0221    222.9780    243.2043      1.5280      1.6667      1.0000 
     9.5000    700.0000      0.0000      1.0000      0.0000   2883.5461     28.2272      1.1770      1.1709   1431.3084    224.4798    244.2627      1.5380      1.6736      1.0000 
     9.5000    750.0000      0.0000      1.0000      0.0000   2886.4038     28.2340      1.1775      1.1715   1431.5688    225.8468    245.2281      1.5471      1.6799      1.0000 
     9.5000    800.0000      0.0000      1.0000      0.0000   2889.0448     28.2403      1.1780      1.1721   1431.8073    227.1034    246.1181      1.5555      1.6857      1.0000 
     9.5000    850.0000      0.0000      1.0000      0.0000   2891.4972     28.2461      1.1784      1.1726   1432.0269    228.2599    246.9383      1.5631      1.6911      1.0000 
     9.5000    900.0000      0.0000      1.0000      0.0000   2893.7842     28.2516      1.1788      1.1731   1432.2299    229.3313    247.6995      1.5703      1.6960      1.0000 
     9.5000    950.0000      0.0000      1.0000      0.0000   2895.9248     28.2567      1.1792      1.1736   1432.4185    230.3290    248.4095      1.5769      1.7007      1.0000 
     9.5000   1000.0000      0.0000      1.0000      0.0000   2897.9352     28.2615      1.1796      1.1740   1432.5943    231.2602    249.0730      1.5831      1.7050      1.0000 
     9.7500     50.0000      0.0000      1.0000      0.0000   2737.9318     27.9685      1.1601      1.1494   1411.1333    138.2304    189.9511      0.9606      1.3201      1.0000 
     9.7500    100.0000      0.0000      1.0000      0.0000   2775.9149     28.0575      1.1647      1.1554   1415.6904    169.3287    207.1823      1.1730      1.4352      1.0000 
     9.7500    150.0000      0.0000      1.0000      0.0000   2796.8210     28.1066      1.1675      1.1590   1418.0333    183.7822    216.2142      1.2710      1.4953      1.0000 
     9.7500    200.0000      0.0000      1.0000      0.0000   2811.0170     28.1400      1.1695      1.1616   1419.5537    192.7961    222.0733      1.3319      1.5341      1.0000 
     9.7500    250.0000      0.0000      1.0000      0.0000   2821.6476     28.1651      1.1711      1.1636   1420.6537    199.1820    226.3147      1.3749      1.5622      1.0000 
     9.7500    300.0000      0.0000      1.0000      0.0000   2830.0793     28.1850      1.1724      1.1653   1421.5023    204.0588    229.6020      1.4078      1.5840      1.0000 
     9.7500    350.0000      0.0000      1.0000      0.0000   2837.0264     28.2014      1.1735      1.1667   1422.1853    207.9539    232.2540      1.4339      1.6015      1.0000 
     9.7500    400.0000      0.0000      1.0000      0.0000   2842.9075     28.2153      1.1745      1.1679   1422.7520    211.1745    234.4643      1.4556      1.6161      1.0000 
     9.7500    450.0000      0.0000      1.0000      0.0000   2847.9885     28.2273      1.1754      1.1689   1423.2331    213.9085    236.3537      1.4739      1.6286      1.0000 
     9.7500    500.0000      0.0000      1.0000      0.0000   2852.4484     28.2379      1.1761      1.1699   1423.6487    216.2647    237.9892      1.4897      1.6394      1.0000 
     9.7500    550.0000      0.0000      1.0000      0.0000   2856.4129     28.2473      1.1768      1.1707   1424.0129    218.3310    239.4297      1.5036      1.6489      1.0000 
     9.7500    600.0000      0.0000      1.0000      0.0000   2859.9740     28.2557      1.1775      1.1715   1424.3359    220.1685    240.7161      1.5159      1.6573      1.0000 
     9.7500    650.0000      0.0000      1.0000      0.0000   2863.2006     28.2634      1.1780      1.1722   1424.6251    221.8142    241.8715      1.5269      1.6650      1.0000 
     9.7500    700.0000      0.0000      1.0000      0.0000   2866.1457     28.2704      1.1786      1.1729   1424.8862    223.3021    242.9188      1.5369      1.6719      1.0000 
     9.7500    750.0000      0.0000      1.0000      0.0000   2868.8510     28.2768      1.1791      1.1735   1425.1236    224.6561    243.8737      1.5459      1.6782      1.0000 
     9.7500    800.0000      0.0000      1.0000      0.0000   2871.3495     28.2828      1.1795      1.1741   1425.3408    225.9006    244.7540      1.5542      1.6840      1.0000 
     9.7500    850.0000      0.0000      1.0000      0.0000   2873.6684     28.2883      1.1800      1.1746   1425.5406    227.0436    245.5630      1.5619      1.6893      1.0000 
     9.7500    900.0000      0.0000      1.0000      0.0000   2875.8295     28.2934      1.1804      1.1751   1425.7253    228.1050    246.3161      1.5690      1.6943      1.0000 
     9.7500    950.0000      0.0000      1.0000      0.0000   2877.8514     28.2982      1.1808      1.1756   1425.8967    229.0956    247.0208      1.5756      1.6989      1.0000 
     9.7500   1000.0000      0.0000      1.0000      0.0000   2879.7495     28.3027      1.1812      1.1760   1426.0565    230.0183    247.6774      1.5818      1.7032      1.0000 
    10.0000     50.0000      0.0000      1.0000      0.0000   2726.1518     28.0214      1.1611      1.1510   1405.8626    137.7339    189.2041      0.9608      1.3198      1.0000 
    10.0000    100.0000      0.0000      1.0000      0.0000   2762.7978     28.1073      1.1659      1.1572   1410.1363    168.6302    206.2449      1.1727      1.4343      1.0000 
    10.0000    150.0000      0.0000      1.0000      0.0000   2782.8849     28.1545      1.1688      1.1609   1412.3177    182.9791    215.1854      1.2705      1.4942      1.0000 
    10.0000    200.0000      0.0000      1.0000      0.0000   2796.4871     28.1865      1.1709      1.1635   1413.7268    191.9188    220.9834      1.3313      1.5329      1.0000 
    10.0000    250.0000      0.0000      1.0000      0.0000   2806.6516     28.2104      1.1725      1.1655   1414.7430    198.2521    225.1826      1.3742      1.5609      1.0000 
    10.0000    300.0000      0.0000      1.0000      0.0000   2814.6999     28.2294      1.1739      1.1672   1415.5249    203.0830    228.4330      1.4069      1.5826      1.0000 
    10.0000    350.0000      0.0000      1.0000      0.0000   2821.3215     28.2450      1.1750      1.1686   1416.1529    206.9498    231.0632      1.4331      1.6001      1.0000 
    10.0000    400.0000      0.0000      1.0000      0.0000   2826.9202     28.2583      1.1760      1.1698   1416.6731    210.1427    233.2516      1.4547      1.6146      1.0000 
    10.0000    450.0000      0.0000      1.0000      0.0000   2831.7519     28.2697      1.1769      1.1709   1417.1140    212.8479    235.1175      1.4729      1.6270      1.0000 
    10.0000    500.0000      0.0000      1.0000      0.0000   2835.9887     28.2797      1.1777      1.1719   1417.4944    215.1886    236.7413      1.4887      1.6378      1.0000 
    10.0000    550.0000      0.0000      1.0000      0.0000   2839.7518     28.2886      1.1784      1.1727   1417.8275    217.2357    238.1665      1.5025      1.6473      1.0000 
    10.0000    600.0000      0.0000      1.0000      0.0000   2843.1292     28.2966      1.1790      1.1735   1418.1225    219.0534    239.4368      1.5148      1.6558      1.0000 
    10.0000    650.0000      0.0000      1.0000      0.0000   2846.1871     28.3039      1.1796      1.1742   1418.3864    220.6872    240.5829      1.5258      1.6634      1.0000 
    10.0000    700.0000      0.0000      1.0000      0.0000   2848.9764     28.3105      1.1801      1.1749   1418.6245    222.1621    241.6199      1.5358      1.6703      1.0000 
    10.0000    750.0000      0.0000      1.0000      0.0000   2851.5369     28.3166      1.1807      1.1755   1418.8409    223.5050    242.5661      1.5448      1.6766      1.0000 
    10.0000    800.0000      0.0000      1.0000      0.0000   2853.9004     28.3222      1.1811      1.1760   1419.0387    224.7357    243.4350      1.5531      1.6823      1.0000 
    10.0000    850.0000      0.0000      1.0000      0.0000   2856.0927     28.3274      1.1816      1.1766   1419.2206    225.8704    244.2377      1.5607      1.6877      1.0000 
    10.0000    900.0000      0.0000      1.0000      0.0000   2858.1349     28.3323      1.1820      1.1771   1419.3886    226.9216    244.9825      1.5678      1.6926      1.0000 
    10.0000    950.0000      0.0000      1.0000      0.0000   2860.0446     28.3368      1.1824      1.1775   1419.5444    227.9037    245.6803      1.5744      1.6972      1.0000 
    10.0000   1000.0000      0.0000      1.0000      0.0000   2861.8364     28.3411      1.1828      1.1780   1419.6896    228.8147    246.3271      1.5806      1.7015      1.0000 
#*********************************************************************************************************************************************************************
